movie_title,tomatometer_rating,audience_rating,rating_discrepency
Caramel,92.0,81.0,11.0
Castle Keep,38.0,49.0,11.0
Chain Reaction,16.0,27.0,11.0
Charge of the Light Brigade,71.0,60.0,11.0
Chasing Ice,96.0,85.0,11.0
Chinese Puzzle (Casse-tête chinois),78.0,67.0,11.0
Cinderella Man,80.0,91.0,11.0
Clowntergeist,17.0,28.0,11.0
Codegirl,60.0,71.0,11.0
Coffee and Cigarettes,64.0,75.0,11.0
Cold Creek Manor,12.0,23.0,11.0
Cold Skin,46.0,57.0,11.0
Collaborator,73.0,62.0,11.0
Committed,45.0,34.0,11.0
"Crouching Tiger, Hidden Dragon",97.0,86.0,11.0
Cuban Fury,54.0,43.0,11.0
Cuck,50.0,39.0,11.0
Dagon,67.0,56.0,11.0
Daikaijû Gamera (The Giant Monster Gamera),20.0,31.0,11.0
Dancing Lady,80.0,69.0,11.0
Dark Passage,93.0,82.0,11.0
Date Night,66.0,55.0,11.0
Days of Wine and Roses,100.0,89.0,11.0
Dead and Buried,69.0,58.0,11.0
Deadgirl,29.0,40.0,11.0
Dealt,95.0,84.0,11.0
Dear Mr. Watterson,62.0,51.0,11.0
Death Wish II,33.0,44.0,11.0
December Boys,41.0,52.0,11.0
Deliver Us from Evil,100.0,89.0,11.0
Denial,82.0,71.0,11.0
Dennis the Menace,27.0,38.0,11.0
Diary of a Wimpy Kid: Dog Days,52.0,63.0,11.0
Divide and Conquer: The Story of Roger Ailes,90.0,79.0,11.0
Divines,83.0,72.0,11.0
Dolls,62.0,51.0,11.0
Domino,33.0,22.0,11.0
Don't Ask Don't Tell,36.0,25.0,11.0
Don't Go,39.0,28.0,11.0
Dumplin',85.0,74.0,11.0
Dunkirk,92.0,81.0,11.0
East Side Sushi,94.0,83.0,11.0
Easy,59.0,48.0,11.0
Echoes of War,31.0,42.0,11.0
Eisenstein In Guanajuato,61.0,50.0,11.0
Eklavya,75.0,64.0,11.0
El Bulli: Cooking In Progress,60.0,49.0,11.0
Encounters at the End of the World,94.0,83.0,11.0
Eros,34.0,45.0,11.0
Escape From Alcatraz,96.0,85.0,11.0
Every Act of Life,89.0,100.0,11.0
Explorers,77.0,66.0,11.0
Extraction,6.0,17.0,11.0
Eyes Without a Face,98.0,87.0,11.0
Family Business,38.0,27.0,11.0
Fast Color,82.0,71.0,11.0
Fay Grim,46.0,57.0,11.0
Festival Express,96.0,85.0,11.0
Field of Lost Shoes,40.0,51.0,11.0
Fish Without a Bicycle,10.0,21.0,11.0
Flash Gordon,80.0,69.0,11.0
Flatliners,48.0,59.0,11.0
Flightplan,37.0,48.0,11.0
Forget Me Not,67.0,56.0,11.0
Frankenstein Created Woman,67.0,56.0,11.0
Frankenstein Must Be Destroyed,57.0,68.0,11.0
Free The Mind,73.0,62.0,11.0
Free Willy 2: The Adventure Home,31.0,42.0,11.0
Freeze Frame,71.0,60.0,11.0
Frequency,70.0,81.0,11.0
Friend Request,17.0,28.0,11.0
From Dusk Till Dawn 2: Texas Blood Money,9.0,20.0,11.0
Fury,100.0,89.0,11.0
Gabbeh,90.0,79.0,11.0
Galaxy Quest,90.0,79.0,11.0
Gemma Bovery,54.0,43.0,11.0
Get On Up,79.0,68.0,11.0
Giant Little Ones,93.0,82.0,11.0
Ginger Snaps,89.0,78.0,11.0
Girl Most Likely,22.0,33.0,11.0
Giuliani Time,85.0,74.0,11.0
Gladiator,76.0,87.0,11.0
Go Further,59.0,70.0,11.0
Gook,94.0,83.0,11.0
Goon,82.0,71.0,11.0
Grateful Dawg,70.0,81.0,11.0
Gravy,30.0,41.0,11.0
Greaser's Palace,50.0,61.0,11.0
Green for Danger,73.0,84.0,11.0
Gregory Crewdson: Brief Encounters,94.0,83.0,11.0
"Greystoke: The Legend of Tarzan, Lord of the Apes",71.0,60.0,11.0
Griff the Invisible,63.0,52.0,11.0
Grumpy Cat's Worst Christmas Ever,27.0,38.0,11.0
Grumpy Old Men,63.0,74.0,11.0
Guilty by Suspicion,65.0,54.0,11.0
H.O.T.S.,33.0,22.0,11.0
Hamlet,91.0,80.0,11.0
Hamlet,57.0,46.0,11.0
Happy Death Day 2U,70.0,59.0,11.0
Happy People: A Year in the Taiga,88.0,77.0,11.0
Hard Candy,67.0,78.0,11.0
Hard Times,92.0,81.0,11.0
Hardcore,78.0,67.0,11.0
Harry and the Hendersons,42.0,53.0,11.0
Hart's War,59.0,48.0,11.0
Hear My Song,90.0,79.0,11.0
Heatstroke,9.0,20.0,11.0
Hell Night,56.0,45.0,11.0
Hellions,27.0,16.0,11.0
Henry V,100.0,89.0,11.0
Hester Street,75.0,64.0,11.0
High School Musical,63.0,74.0,11.0
High Strung,75.0,64.0,11.0
Honeydripper,68.0,57.0,11.0
Hostile Border (Pocha: Manifest Destiny),67.0,56.0,11.0
Hotel Mumbai,75.0,86.0,11.0
House Party,93.0,82.0,11.0
How I Live Now,66.0,55.0,11.0
Humoresque,60.0,71.0,11.0
I Like It Like That,80.0,91.0,11.0
I Love Trouble,22.0,33.0,11.0
I'm Reed Fish,52.0,41.0,11.0
I'm So Excited!,48.0,37.0,11.0
Ice People,89.0,100.0,11.0
Immigration Tango,7.0,18.0,11.0
In Our Nature,47.0,36.0,11.0
Inbred,18.0,29.0,11.0
Inside,32.0,21.0,11.0
Into the Night,38.0,49.0,11.0
Jack and the Cuckoo-Clock Heart,77.0,66.0,11.0
Jack of the Red Hearts,50.0,61.0,11.0
Jaffa,50.0,61.0,11.0
Jamie Marks Is Dead,56.0,45.0,11.0
Jinn,95.0,84.0,11.0
Joe Dirt 2: Beautiful Loser,10.0,21.0,11.0
Ju Dou,100.0,89.0,11.0
Jumanji: Welcome to the Jungle,76.0,87.0,11.0
Jupiter Ascending,27.0,38.0,11.0
Just a Kiss,19.0,30.0,11.0
Justice League Dark,78.0,67.0,11.0
Kampai! For the Love of Sake,33.0,44.0,11.0
Keane,81.0,70.0,11.0
Kevin Hart: Let Me Explain,61.0,72.0,11.0
Kickboxer 2: The Road Back,20.0,31.0,11.0
Kit Kittredge: An American Girl,80.0,69.0,11.0
Kubo and the Two Strings,97.0,86.0,11.0
L'Atalante,100.0,89.0,11.0
La Bête Humaine (Judas Was a Woman)(The Human Beast),93.0,82.0,11.0
La Historia Oficial (The Official Story),100.0,89.0,11.0
Lagerfeld Confidential,43.0,54.0,11.0
Landline,74.0,63.0,11.0
Last Action Hero,36.0,47.0,11.0
Last Days in Vietnam,95.0,84.0,11.0
Last Holiday,56.0,67.0,11.0
Leave It to Beaver,21.0,32.0,11.0
Leonard Part 6,9.0,20.0,11.0
Less Than Zero,52.0,63.0,11.0
Little Fauss and Big Halsy,33.0,44.0,11.0
Little Shop of Horrors,90.0,79.0,11.0
Lone Star,94.0,83.0,11.0
Looking for Palladin,22.0,33.0,11.0
Looper,93.0,82.0,11.0
Loopers: The Caddie's Long Walk,75.0,86.0,11.0
Lord of the Flies,63.0,52.0,11.0
Los Angeles Plays Itself,96.0,85.0,11.0
Loser,24.0,35.0,11.0
Lost in Hong Kong,60.0,49.0,11.0
"Louise Bourgeois: The Spider, the Mistress and the Tangerine",88.0,77.0,11.0
Love Is the Drug (Addicted to Her Love),60.0,49.0,11.0
Love Me Tender,55.0,66.0,11.0
Love Streams,100.0,89.0,11.0
Love the Beast,61.0,72.0,11.0
"Love, Sex & Eating the Bones",57.0,46.0,11.0
Loveless (Nelyubov),94.0,83.0,11.0
Lovesick,40.0,29.0,11.0
Lu Over the Wall (Yoake tsugeru Rû no uta),76.0,65.0,11.0
Lymelife,63.0,52.0,11.0
M.F.A.,77.0,88.0,11.0
MacArthur,50.0,61.0,11.0
Madeinusa,83.0,72.0,11.0
Magic Mike XXL,66.0,55.0,11.0
Make Believe,85.0,74.0,11.0
Man Up,80.0,69.0,11.0
Marguerite & Julien (Marguerite et Julien),22.0,33.0,11.0
Marwencol,98.0,87.0,11.0
Masquerade,100.0,89.0,11.0
Matru Ki Bijlee Ka Mandola,33.0,44.0,11.0
Mayor of the Sunset Strip,87.0,76.0,11.0
Meet The Patels,87.0,76.0,11.0
"Men, Women & Children",33.0,44.0,11.0
Metro,15.0,26.0,11.0
Mifune's Last Song (Mifune) (Mifunes sidste sang),74.0,85.0,11.0
Millennium Mambo (Qianxi Manbo),81.0,70.0,11.0
Minority Report,91.0,80.0,11.0
Miss Conception,8.0,19.0,11.0
Monkey Business,94.0,83.0,11.0
Monsieur Lazhar,97.0,86.0,11.0
Moss,75.0,86.0,11.0
Mothers and Daughters,18.0,29.0,11.0
"Murder, Set, Pieces",36.0,25.0,11.0
My Italian Secret: The Forgotten Heroes,80.0,69.0,11.0
My Stepmother Is an Alien,19.0,30.0,11.0
Neil Young: Heart of Gold,90.0,79.0,11.0
Never Back Down,23.0,34.0,11.0
Night Moves,82.0,71.0,11.0
Nine Months,26.0,37.0,11.0
"Noordzee, Texas (North Sea Texas)",82.0,71.0,11.0
Nothing Like the Holidays,53.0,42.0,11.0
Open Water 3: Cage Dive,25.0,14.0,11.0
Opera,90.0,79.0,11.0
Our Man Flint,79.0,68.0,11.0
Outrageous Fortune,50.0,61.0,11.0
PT 109,64.0,53.0,11.0
Paranoid Park,76.0,65.0,11.0
Paranormal Activity 2,59.0,48.0,11.0
Paris Is Burning,100.0,89.0,11.0
Paul Blart: Mall Cop,32.0,43.0,11.0
Peeping Tom,96.0,85.0,11.0
Perfect Blue,77.0,88.0,11.0
Pickpocket,97.0,86.0,11.0
Picture Perfect,48.0,37.0,11.0
Pinky,60.0,71.0,11.0
Play Misty for Me,83.0,72.0,11.0
Please Stand By,58.0,69.0,11.0
Police Story 2 (Ging chaat goo si juk jaap) (Police Force II),88.0,77.0,11.0
Pooh's Heffalump Movie,80.0,69.0,11.0
Pornography: A Thriller,29.0,18.0,11.0
Premature,50.0,39.0,11.0
Pusher III: I'm the Angel of Death,93.0,82.0,11.0
Quai des Orfèvres (Quay of the Goldsmiths) (Jenny Lamour),100.0,89.0,11.0
Quartet,43.0,32.0,11.0
Queen Of The Sun: What are the Bees Telling Us?,94.0,83.0,11.0
Quick Change,82.0,71.0,11.0
Quitters,44.0,55.0,11.0
Rang De Basanti (Paint it Yellow),83.0,94.0,11.0
Rawhead Rex,29.0,40.0,11.0
Re-Animator,93.0,82.0,11.0
Red Trousers: The Life of the Hong Kong Stuntmen,24.0,35.0,11.0
Resident Evil: The Final Chapter,37.0,48.0,11.0
Restless,37.0,48.0,11.0
Restoration,70.0,59.0,11.0
Richard Pryor: Omit The Logic,86.0,75.0,11.0
Ride the Pink Horse,100.0,89.0,11.0
RoboCop 3,3.0,14.0,11.0
Robot & Frank,86.0,75.0,11.0
Robots,64.0,53.0,11.0
Robyn Hitchcock - Storefront Hitchcock,88.0,77.0,11.0
RocknRolla,60.0,71.0,11.0
Rocky II,71.0,82.0,11.0
Rollerball,3.0,14.0,11.0
Rolling Family,59.0,70.0,11.0
Rudolph the Red-Nosed Reindeer,95.0,84.0,11.0
Running From Crazy,58.0,47.0,11.0
SCORE: A Film Music Documentary,94.0,83.0,11.0
Safe House,52.0,63.0,11.0
Saints and Soldiers,66.0,77.0,11.0
Salesman,100.0,89.0,11.0
Samsara,76.0,87.0,11.0
Sarah's Key,71.0,82.0,11.0
Saturday Church,93.0,82.0,11.0
Saturday Night Fever,83.0,72.0,11.0
Save The Date,47.0,36.0,11.0
Scar,0.0,11.0,11.0
Secret Obsession,31.0,20.0,11.0
Seven Psychopaths,82.0,71.0,11.0
Shadows of Forgotten Ancestors (Tini zabutykh predkiv),100.0,89.0,11.0
Shakes the Clown,38.0,49.0,11.0
Shall We Dance,46.0,57.0,11.0
Shepard & Dark,86.0,75.0,11.0
Shrek the Third,41.0,52.0,11.0
"Silent Night, Deadly Night",28.0,39.0,11.0
Sinbad: Legend of the Seven Seas,45.0,56.0,11.0
Single White Female,55.0,44.0,11.0
Skateland,47.0,36.0,11.0
Skeletons,82.0,71.0,11.0
Sketches of Frank Gehry,82.0,71.0,11.0
Skiptrace,38.0,27.0,11.0
Slam Dunk Ernest,20.0,31.0,11.0
Sleeping Giant,87.0,76.0,11.0
Slender Man,7.0,18.0,11.0
Smiles of a Summer Night,100.0,89.0,11.0
So Much So Fast,96.0,85.0,11.0
Somersault,83.0,72.0,11.0
Something New,61.0,72.0,11.0
Sous le sable (Under the Sand),94.0,83.0,11.0
Special Correspondents,17.0,28.0,11.0
Special Effects,40.0,29.0,11.0
Speedy,100.0,89.0,11.0
Spider-Man 2,93.0,82.0,11.0
Spine Tingler: The William Castle Story,100.0,89.0,11.0
Stardust Memories,68.0,79.0,11.0
State of Play,84.0,73.0,11.0
Stephen King's A Good Marriage,32.0,21.0,11.0
Still Crazy,73.0,84.0,11.0
Still Mine,92.0,81.0,11.0
Stuck in Love,57.0,68.0,11.0
Subway,86.0,75.0,11.0
Sullivan's Travels,100.0,89.0,11.0
Summer Camp,50.0,39.0,11.0
Summer Wars (Sama Wozu),77.0,88.0,11.0
Sunshine Cleaning,74.0,63.0,11.0
Surf Nazis Must Die,20.0,31.0,11.0
Survival of the Dead,30.0,19.0,11.0
Suspect,69.0,58.0,11.0
Switch,33.0,44.0,11.0
Sympathy for Lady Vengeance,76.0,87.0,11.0
Syrup,25.0,36.0,11.0
Take Shelter,92.0,81.0,11.0
Take Your Pills,62.0,51.0,11.0
Talihina Sky: The Story of Kings of Leon,57.0,68.0,11.0
Teen Titans: The Judas Contract,83.0,72.0,11.0
Teenage Mutant Ninja Turtles III,23.0,34.0,11.0
Terms And Conditions May Apply,83.0,72.0,11.0
Terraferma,67.0,56.0,11.0
The 33,48.0,59.0,11.0
The Adderall Diaries,18.0,29.0,11.0
The Adventures of Robin Hood,100.0,89.0,11.0
The Age of Adaline,56.0,67.0,11.0
The Angels' Share,89.0,78.0,11.0
The Animatrix,89.0,78.0,11.0
The Apostle,90.0,79.0,11.0
The Bang Bang Club,49.0,60.0,11.0
The Bat Whispers,64.0,53.0,11.0
The Best Man Holiday,72.0,83.0,11.0
The Beyond (...E tu vivrai nel terrore! L'aldilà),65.0,76.0,11.0
The Big Combo,92.0,81.0,11.0
The Bodyguard (Kaavalan),33.0,44.0,11.0
The Boys Are Back,72.0,61.0,11.0
The Cabinet of Dr. Caligari (Das Cabinet des Dr. Caligari),100.0,89.0,11.0
The Champ,86.0,75.0,11.0
The Cheap Detective,47.0,58.0,11.0
The City of Lost Children (La Cité des Enfants Perdus),79.0,90.0,11.0
The Clearing,43.0,32.0,11.0
The Commune (Kollektivet),71.0,60.0,11.0
The Counselor,34.0,23.0,11.0
The Dead Lands,68.0,57.0,11.0
The Death of Dick Long,75.0,86.0,11.0
The Death of Mr. Lazarescu,93.0,82.0,11.0
The Debt,77.0,66.0,11.0
The Devil We Know,100.0,89.0,11.0
The East,75.0,64.0,11.0
The Edge of Seventeen,94.0,83.0,11.0
The Evil Dead,95.0,84.0,11.0
The Face of Love,42.0,31.0,11.0
The Falcon and the Snowman,80.0,69.0,11.0
The Family Stone,52.0,63.0,11.0
The Firm,75.0,64.0,11.0
The First Beautiful Thing (La prima cosa bella),82.0,71.0,11.0
The French Connection,98.0,87.0,11.0
The French Lieutenant's Woman,78.0,67.0,11.0
The Front Line,67.0,78.0,11.0
The Frozen Ground,61.0,50.0,11.0
The Game,73.0,84.0,11.0
The German Doctor,74.0,63.0,11.0
The Good Dinosaur,76.0,65.0,11.0
The Great Beauty,91.0,80.0,11.0
The Great White Hype,45.0,34.0,11.0
The Guilty (Den skyldige),98.0,87.0,11.0
The Gunfighter,100.0,89.0,11.0
The Hobbit: The Desolation of Smaug,74.0,85.0,11.0
The Human Comedy,80.0,69.0,11.0
The Hunter,73.0,62.0,11.0
The Ides of March,84.0,73.0,11.0
The Impostors,62.0,73.0,11.0
The Incredible Journey,88.0,77.0,11.0
The Island,40.0,51.0,11.0
The Jackie Robinson Story,63.0,52.0,11.0
The Jaundiced Eye,100.0,89.0,11.0
The Jungle Book 2,19.0,30.0,11.0
The Kid Stays in the Picture,91.0,80.0,11.0
The Killers,100.0,89.0,11.0
The Ladykillers,54.0,43.0,11.0
The Last Exorcism Part II,15.0,26.0,11.0
The Last House on the Left,41.0,52.0,11.0
The Last Suit (El último traje),78.0,89.0,11.0
The Last Summer,17.0,28.0,11.0
The Living Dead at Manchester Morgue,82.0,71.0,11.0
The Lone Ranger and the Lost City of Gold,60.0,71.0,11.0
The Long Ships,50.0,39.0,11.0
The Longest Week,10.0,21.0,11.0
The Lovers,8.0,19.0,11.0
The Man With the Iron Fists,51.0,40.0,11.0
The Man with the Golden Gun,45.0,56.0,11.0
The Men Who Stare at Goats,50.0,39.0,11.0
The Mexican,55.0,44.0,11.0
The Midwife (Sage femme),89.0,78.0,11.0
The Milk of Sorrow (La Teta Asustada),79.0,68.0,11.0
The Money Pit,47.0,58.0,11.0
The Monster Squad,67.0,78.0,11.0
The Muppet Christmas Carol,75.0,86.0,11.0
The Mysteries of Pittsburgh,12.0,23.0,11.0
The Name of the Rose (Der Name der Rose),74.0,85.0,11.0
The Navigator,100.0,89.0,11.0
The Odd Couple,100.0,89.0,11.0
The Odyssey (L'odyssée),63.0,52.0,11.0
The Organization,40.0,29.0,11.0
The Painted Veil,74.0,85.0,11.0
The Peanuts Movie,87.0,76.0,11.0
The Phantom,42.0,31.0,11.0
The Pirate Fairy,81.0,70.0,11.0
The Pleasure of Being Robbed,27.0,38.0,11.0
The Power Of Few,50.0,39.0,11.0
The President's Last Bang,82.0,71.0,11.0
The Prince and the Showgirl,67.0,56.0,11.0
The Princess and the Frog,85.0,74.0,11.0
The Prophecy II,33.0,44.0,11.0
The Razor's Edge,83.0,72.0,11.0
The Rescuers,80.0,69.0,11.0
The Roaring Twenties,100.0,89.0,11.0
"The Russians Are Coming, the Russians Are Coming",86.0,75.0,11.0
The Sasquatch Gang,46.0,57.0,11.0
The Science of Sleep,70.0,81.0,11.0
The Sea,50.0,39.0,11.0
The Secret Life of Pets,73.0,62.0,11.0
The Secret of NIMH,96.0,85.0,11.0
The Sessions,91.0,80.0,11.0
The Seven Year Itch,87.0,76.0,11.0
The Simpsons Movie,88.0,77.0,11.0
The Snapper,97.0,86.0,11.0
The Snowman,80.0,91.0,11.0
The Snowman,7.0,18.0,11.0
The Song Remains The Same,77.0,88.0,11.0
The Spirit,14.0,25.0,11.0
The Spirit of St. Louis,85.0,74.0,11.0
The Swan Princess,55.0,66.0,11.0
The Talent Given Us,59.0,48.0,11.0
The Tao of Steve,80.0,69.0,11.0
The Tender Trap,67.0,56.0,11.0
The Terminator,100.0,89.0,11.0
The Upside of Anger,74.0,63.0,11.0
The Wild Life,17.0,28.0,11.0
The Wilde Wedding,27.0,16.0,11.0
The Wizard of Lies,74.0,63.0,11.0
The Woodsman,88.0,77.0,11.0
The Young Karl Marx (Le jeune Karl Marx),60.0,71.0,11.0
They're Watching,47.0,36.0,11.0
This Old Cub,74.0,85.0,11.0
This Thing of Ours,40.0,29.0,11.0
Tim and Eric's Billion Dollar Movie,36.0,47.0,11.0
Toast,62.0,51.0,11.0
Tooth and Nail,33.0,22.0,11.0
Trespassers,61.0,50.0,11.0
Tricked (Steekspel),40.0,29.0,11.0
Trishna,63.0,52.0,11.0
Trog,14.0,25.0,11.0
Tropic Thunder,81.0,70.0,11.0
True Grit,96.0,85.0,11.0
Twenty Bucks,75.0,64.0,11.0
Un Padre No Tan Padre,75.0,86.0,11.0
United Passions,0.0,11.0,11.0
Until the Light Takes Us,46.0,57.0,11.0
Untouchable,84.0,73.0,11.0
Uptown Saturday Night,71.0,82.0,11.0
Urban Legends: Bloody Mary,40.0,29.0,11.0
Urban Legends: Final Cut,9.0,20.0,11.0
Vengeance Is Mine,100.0,89.0,11.0
Vice,4.0,15.0,11.0
Victor Victoria,97.0,86.0,11.0
Vinyl,50.0,39.0,11.0
Virus,10.0,21.0,11.0
Vision: From the Life of Hildegard von Bingen,82.0,71.0,11.0
Wadjda,99.0,88.0,11.0
Wall Street: Money Never Sleeps,55.0,44.0,11.0
We're Back! A Dinosaur's Story,38.0,49.0,11.0
Weather Girl,25.0,36.0,11.0
Welcome to the Punch,47.0,36.0,11.0
Welcome to the Sticks,67.0,78.0,11.0
What Men Want,44.0,33.0,11.0
Whatever Works,50.0,61.0,11.0
When a Stranger Calls,38.0,49.0,11.0
White Bird in a Blizzard,54.0,43.0,11.0
White House Down,51.0,62.0,11.0
Who's Camus Anyway?,86.0,75.0,11.0
Wild Wild West,17.0,28.0,11.0
William S. Burroughs: A Man Within,88.0,77.0,11.0
Winnie the Pooh,91.0,80.0,11.0
Wise Blood,86.0,75.0,11.0
Woman of the Year,92.0,81.0,11.0
Wonder Woman: Bloodlines,88.0,77.0,11.0
Wu xia (Dragon),85.0,74.0,11.0
You Will Meet a Tall Dark Stranger,45.0,34.0,11.0
Zero Dark Thirty,91.0,80.0,11.0
'Round Midnight,100.0,90.0,10.0
100 Girls,60.0,50.0,10.0
11/11/11,7.0,17.0,10.0
24 Hours on Craigslist,50.0,40.0,10.0
3,45.0,55.0,10.0
30 Beats,5.0,15.0,10.0
"4 Months, 3 Weeks and 2 Days",96.0,86.0,10.0
51 Birch Street,97.0,87.0,10.0
9500 Liberty,92.0,82.0,10.0
A Brony Tale,80.0,70.0,10.0
A Fish Called Wanda,94.0,84.0,10.0
A Glimpse Inside the Mind of Charles Swan III,16.0,26.0,10.0
A Little Help,41.0,31.0,10.0
A Necessary Death,83.0,73.0,10.0
A New Life,29.0,19.0,10.0
A Night to Remember,100.0,90.0,10.0
A Promise,13.0,23.0,10.0
Ace Ventura: Pet Detective,47.0,57.0,10.0
Adrift,71.0,61.0,10.0
After the Thin Man,100.0,90.0,10.0
Air Force One,76.0,66.0,10.0
Alex Strangelove,80.0,70.0,10.0
All Fall Down,40.0,50.0,10.0
All the Pretty Horses,32.0,42.0,10.0
Alone in the Dark,1.0,11.0,10.0
Alpha,80.0,70.0,10.0
Alphaville,91.0,81.0,10.0
America's Heart and Soul,50.0,60.0,10.0
Amityville 1992: It's About Time,13.0,23.0,10.0
Anatomy of a Murder,100.0,90.0,10.0
Animal,43.0,33.0,10.0
Anti Matter,88.0,78.0,10.0
Aquamarine,51.0,61.0,10.0
Ardor,36.0,26.0,10.0
Armadillo,91.0,81.0,10.0
Article 99,43.0,53.0,10.0
At the Earth's Core,25.0,35.0,10.0
Austin Powers in Goldmember,54.0,44.0,10.0
Australia,55.0,65.0,10.0
Bad Hurt,80.0,70.0,10.0
Balls of Fury,22.0,32.0,10.0
Bambi II,50.0,60.0,10.0
Basic Instinct,53.0,63.0,10.0
Bathtubs Over Broadway,100.0,90.0,10.0
Batman Begins,84.0,94.0,10.0
Batman: Assault on Arkham,75.0,85.0,10.0
Being Flynn,51.0,41.0,10.0
Belle de Jour,96.0,86.0,10.0
Bellflower,73.0,63.0,10.0
"Bert Rigby, You're a Fool",40.0,50.0,10.0
Beside Still Waters,62.0,72.0,10.0
Best Worst Movie,94.0,84.0,10.0
Betrayed,42.0,52.0,10.0
Betsy's Wedding,50.0,40.0,10.0
Beyond Outrage,47.0,57.0,10.0
Billy Bathgate,38.0,28.0,10.0
Black Sun,75.0,85.0,10.0
Blancanieves,94.0,84.0,10.0
Bliss,89.0,79.0,10.0
Blood and Black Lace (Sei donne per l'assassino),86.0,76.0,10.0
Bloodworth,50.0,40.0,10.0
Blue Valentine,87.0,77.0,10.0
Bottle Shock,48.0,58.0,10.0
Brideshead Revisited,62.0,52.0,10.0
Brightburn,57.0,67.0,10.0
Broken,63.0,73.0,10.0
Brooklyn,97.0,87.0,10.0
Burn,58.0,48.0,10.0
Busco Novio Para Mi Mujer,78.0,68.0,10.0
Butter,34.0,44.0,10.0
Butterfield 8,47.0,57.0,10.0
Cabin Fever 3: Patient Zero,24.0,14.0,10.0
Call Me Kuchu,98.0,88.0,10.0
Calvary,90.0,80.0,10.0
Canoa,80.0,90.0,10.0
Cars 2,39.0,49.0,10.0
Catfish,80.0,70.0,10.0
Cautiva,71.0,81.0,10.0
Central Intelligence,71.0,61.0,10.0
Cheerful Weather For The Wedding,37.0,27.0,10.0
Chicken Little,37.0,47.0,10.0
Chico & Rita,87.0,77.0,10.0
Chinese Box,64.0,54.0,10.0
Christopher Robin,73.0,83.0,10.0
Chéri,50.0,40.0,10.0
Citizen Kane,100.0,90.0,10.0
City Of Gold,90.0,80.0,10.0
Close Encounters of the Third Kind,95.0,85.0,10.0
Cocaine Cowboys,69.0,79.0,10.0
Coco Chanel & Igor Stravinsky,53.0,43.0,10.0
Come See the Paradise,64.0,74.0,10.0
Come Undone,77.0,67.0,10.0
Comet,42.0,52.0,10.0
"Connected: An Autoblogography About Love, Death & Technology",36.0,46.0,10.0
Constantine's Sword,87.0,77.0,10.0
Crank,61.0,71.0,10.0
Crazy About Tiffany's,27.0,37.0,10.0
Crude,95.0,85.0,10.0
Cube 2 - Hypercube,45.0,35.0,10.0
Dangerous Liaisons,93.0,83.0,10.0
Daniel,43.0,53.0,10.0
Dark Shadows,36.0,46.0,10.0
Das Haus der Schlafenden Schönen (House of the Sleeping Beauties),28.0,18.0,10.0
David & Layla,53.0,43.0,10.0
Dead Bang,33.0,43.0,10.0
Dead Birds,50.0,40.0,10.0
Dear Frankie,81.0,91.0,10.0
Dear Lemon Lima,73.0,63.0,10.0
Deep Red (Profondo rosso),96.0,86.0,10.0
Defamation,85.0,75.0,10.0
Deliverance,92.0,82.0,10.0
Demonlover,51.0,41.0,10.0
Der Amerikanische Freund (The American Friend),91.0,81.0,10.0
Desert Blue,37.0,47.0,10.0
Desperate Living,70.0,80.0,10.0
Despicable Me 2,75.0,85.0,10.0
Devil's Gate,33.0,23.0,10.0
Dick Tracy,63.0,53.0,10.0
Dirty Wars,84.0,74.0,10.0
Disfigured,71.0,61.0,10.0
Dolly Parton's Coat of Many Colors,78.0,68.0,10.0
Don't Breathe,88.0,78.0,10.0
Double Impact,32.0,42.0,10.0
Dr Seuss' The Lorax,53.0,63.0,10.0
Dragonheart,50.0,60.0,10.0
Dreams of a Life,75.0,65.0,10.0
Drive Angry,47.0,37.0,10.0
Driven,65.0,75.0,10.0
Drop Zone,41.0,31.0,10.0
Duck Butter,57.0,47.0,10.0
Dungeons & Dragons,10.0,20.0,10.0
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",91.0,81.0,10.0
Elephant Walk,60.0,50.0,10.0
Enron: The Smartest Guys in the Room,97.0,87.0,10.0
Eureka,40.0,50.0,10.0
Every Day,34.0,24.0,10.0
Everybody's Famous!,54.0,64.0,10.0
Face/Off,92.0,82.0,10.0
"Faces Places (Visages, villages)",99.0,89.0,10.0
Falling Down,74.0,84.0,10.0
Far From the Madding Crowd,85.0,75.0,10.0
Farewell (L'affaire Farewell),86.0,76.0,10.0
Fastball,89.0,79.0,10.0
Final Destination 2,48.0,58.0,10.0
Final Destination 5,62.0,52.0,10.0
Finding Dory,94.0,84.0,10.0
Finding Fela!,59.0,69.0,10.0
Fists Of Legend,71.0,61.0,10.0
Flawless,43.0,53.0,10.0
Flight of the Phoenix,30.0,40.0,10.0
Forces of Nature,45.0,35.0,10.0
Four Minutes,75.0,85.0,10.0
Freakdog (Red Mist),6.0,16.0,10.0
Free Men,75.0,65.0,10.0
Frenzy,87.0,77.0,10.0
Frida,75.0,85.0,10.0
"Friday the 13th, Part V - A New Beginning",16.0,26.0,10.0
Fuel,72.0,82.0,10.0
Garden Party,15.0,25.0,10.0
Get Him to the Greek,72.0,62.0,10.0
Get Low,85.0,75.0,10.0
Ghosted,7.0,17.0,10.0
Gia,92.0,82.0,10.0
Gilles' Wife (La Femme de Gilles),82.0,72.0,10.0
Girls with Balls,30.0,20.0,10.0
God's Own Country,97.0,87.0,10.0
"Godzilla, King of the Monsters!",83.0,73.0,10.0
